document_id,overall_markitdown_0_1_8,overall_kordoc_candidate5,overall_kordoc_candidate7,overall_markitdown_minus_candidate7,nid_markitdown_0_1_8,nid_kordoc_candidate5,nid_kordoc_candidate7,nid_markitdown_minus_candidate7,nid_s_markitdown_0_1_8,nid_s_kordoc_candidate5,nid_s_kordoc_candidate7,nid_s_markitdown_minus_candidate7,teds_markitdown_0_1_8,teds_kordoc_candidate5,teds_kordoc_candidate7,teds_markitdown_minus_candidate7,teds_s_markitdown_0_1_8,teds_s_kordoc_candidate5,teds_s_kordoc_candidate7,teds_s_markitdown_minus_candidate7,mhs_markitdown_0_1_8,mhs_kordoc_candidate5,mhs_kordoc_candidate7,mhs_markitdown_minus_candidate7,mhs_s_markitdown_0_1_8,mhs_s_kordoc_candidate5,mhs_s_kordoc_candidate7,mhs_s_markitdown_minus_candidate7
01030000000084,0.8646776725491211,0.9533083059596434,0.9533083059596434,-0.08863063341052235,0.8775034932463903,0.9066166119192868,0.9066166119192868,-0.029113118672896454,0.9057471264367816,0.9627791563275434,0.9627791563275434,-0.05703202989076184,0.8518518518518519,1.0,1.0,-0.14814814814814814,0.8888888888888888,1.0,1.0,-0.11111111111111116,,,,,,,,
01030000000085,0.4621513944223107,0.8008021390374331,0.8008021390374331,-0.33865074461512246,0.9243027888446214,0.8863636363636364,0.8863636363636364,0.037939152480985006,0.9243027888446214,0.8863636363636364,0.8863636363636364,0.037939152480985006,,,,,,,,,0.0,0.7152406417112299,0.7152406417112299,-0.7152406417112299,0.0,0.75,0.75,-0.75
01030000000086,0.4956382410539434,0.6239320704432477,0.6239320704432477,-0.12829382938930434,0.9912764821078868,0.9813035121439805,0.9813035121439805,0.009972969963906286,0.9912764821078868,0.9813035121439805,0.9813035121439805,0.009972969963906286,,,,,,,,,0.0,0.26656062874251496,0.26656062874251496,-0.26656062874251496,0.0,0.625,0.625,-0.625
01030000000087,0.9985915492957748,0.9847222222222223,0.9847222222222223,0.013869327073552484,0.9985915492957748,0.9847222222222223,0.9847222222222223,0.013869327073552484,0.9985915492957748,0.9847222222222223,0.9847222222222223,0.013869327073552484,,,,,,,,,,,,,,,,
01030000000088,0.4889020432091877,0.920331285081513,0.920331285081513,-0.4314292418723253,0.7100646352723915,0.8408352668213456,0.8408352668213456,-0.13077063154895407,0.2210526315789474,0.9921259842519686,0.9921259842519686,-0.7710733526730212,0.26773945114598385,0.9998273033416804,0.9998273033416804,-0.7320878521956965,0.4157303370786517,1.0,1.0,-0.5842696629213483,,,,,,,,
01030000000089,0.42759032547028963,0.9239157069345749,0.9239157069345749,-0.4963253814642853,0.8551806509405793,0.8478314138691497,0.8478314138691497,0.007349237071429537,0.12755102040816324,1.0,1.0,-0.8724489795918368,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,,,,,,,,
01030000000090,0.41624963202826026,0.9241058744191917,0.9241058744191917,-0.5078562423909314,0.8324992640565205,0.848441247002398,0.848441247002398,-0.015941982945877453,0.12828736369467608,1.0,1.0,-0.8717126363053239,0.0,0.9997705018359853,0.9997705018359853,-0.9997705018359853,0.0,1.0,1.0,-1.0,,,,,,,,
01030000000091,0.49546152771959223,0.9288245655059988,0.9290209019427313,-0.4335593742231391,0.9909230554391845,0.9914911424187474,0.9916317991631799,-0.0007087437239954308,0.9909230554391845,0.9914911424187474,0.9916317991631799,-0.0007087437239954308,,,,,,,,,0.0,0.8661579885932503,0.8664100047222827,-0.8664100047222827,0.0,0.875,0.875,-0.875
01030000000092,0.4988444228196084,0.8937527959137916,0.8937527959137916,-0.39490837309418325,0.9976888456392168,0.9974474291965479,0.9974474291965479,0.00024141644266884033,0.9976888456392168,0.9974474291965479,0.9974474291965479,0.00024141644266884033,,,,,,,,,0.0,0.7900581626310353,0.7900581626310353,-0.7900581626310353,0.0,0.8,0.8,-0.8
01030000000093,0.9975351602145861,0.9972459776779243,0.9972459776779243,0.0002891825366617695,0.9975351602145861,0.9972459776779243,0.9972459776779243,0.0002891825366617695,0.9975351602145861,0.9972459776779243,0.9972459776779243,0.0002891825366617695,,,,,,,,,,,,,,,,
01030000000094,0.9755452742894911,0.9111111111111111,0.9111111111111111,0.06443416317838002,0.9755452742894911,0.9111111111111111,0.9111111111111111,0.06443416317838002,0.9755452742894911,0.9111111111111111,0.9111111111111111,0.06443416317838002,,,,,,,,,,,,,,,,
01030000000095,0.9658536585365853,0.9256850905712959,0.9256850905712959,0.04016856796528945,0.9658536585365853,0.9256850905712959,0.9256850905712959,0.04016856796528945,0.9658536585365853,0.9256850905712959,0.9256850905712959,0.04016856796528945,,,,,,,,,,,,,,,,
01030000000096,0.9614803625377644,0.9517757009345794,0.9517757009345794,0.00970466160318495,0.9614803625377644,0.9517757009345794,0.9517757009345794,0.00970466160318495,0.9614803625377644,0.9517757009345794,0.9517757009345794,0.00970466160318495,,,,,,,,,,,,,,,,
01030000000097,0.4761904761904761,0.7921061931027594,0.7921061931027594,-0.3159157169122833,0.9523809523809522,0.9461048505634493,0.9461048505634493,0.006276101817502933,0.9523809523809522,0.9461048505634493,0.9461048505634493,0.006276101817502933,,,,,,,,,0.0,0.6381075356420696,0.6381075356420696,-0.6381075356420696,0.0,0.6666666666666667,0.6666666666666667,-0.6666666666666667
01030000000098,0.8541609447953858,0.8355722729715207,0.8355722729715207,0.018588671823865144,0.8541609447953858,0.8355722729715207,0.8355722729715207,0.018588671823865144,0.8541609447953858,0.8355722729715207,0.8355722729715207,0.018588671823865144,,,,,,,,,,,,,,,,
01030000000099,0.46845574387947264,0.7488471991567758,0.7488471991567758,-0.28039145527730314,0.9369114877589453,0.8847161572052403,0.8847161572052403,0.052195330553704955,0.9369114877589453,0.8847161572052403,0.8847161572052403,0.052195330553704955,,,,,,,,,0.0,0.6129782411083111,0.6129782411083111,-0.6129782411083111,0.0,0.6666666666666667,0.6666666666666667,-0.6666666666666667
01030000000100,0.8714568226763348,0.8126115407495537,0.8126115407495537,0.05884528192678118,0.8714568226763348,0.8126115407495537,0.8126115407495537,0.05884528192678118,0.8714568226763348,0.8126115407495537,0.8126115407495537,0.05884528192678118,,,,,,,,,,,,,,,,
01030000000101,0.4939538292414804,0.894688009189683,0.894688009189683,-0.40073417994820265,0.9879076584829608,0.994384765625,0.994384765625,-0.006477107142039196,0.9879076584829608,0.994384765625,0.994384765625,-0.006477107142039196,,,,,,,,,0.0,0.7949912527543661,0.7949912527543661,-0.7949912527543661,0.0,0.8,0.8,-0.8
01030000000102,0.9423576250649126,0.9335378323108384,0.9335378323108384,0.008819792754074185,0.9423576250649126,0.9335378323108384,0.9335378323108384,0.008819792754074185,0.9423576250649126,0.9335378323108384,0.9335378323108384,0.008819792754074185,,,,,,,,,,,,,,,,
01030000000103,0.4844083724903887,0.8333234628900505,0.8333234628900505,-0.34891509039966184,0.9688167449807774,0.9363784665579119,0.9363784665579119,0.03243827842286551,0.9688167449807774,0.9363784665579119,0.9363784665579119,0.03243827842286551,,,,,,,,,0.0,0.7302684592221893,0.7302684592221893,-0.7302684592221893,0.0,0.8823529411764706,0.8823529411764706,-0.8823529411764706
01030000000104,0.48459958932238195,0.9263821763838489,0.9263821763838489,-0.44178258706146695,0.9691991786447639,0.9579746835443038,0.9579746835443038,0.011224495100460086,0.9691991786447639,0.9579746835443038,0.9579746835443038,0.011224495100460086,,,,,,,,,0.0,0.8947896692233941,0.8947896692233941,-0.8947896692233941,0.0,1.0,1.0,-1.0
01030000000105,0.45726915520628686,0.9218801672548371,0.9218801672548371,-0.46461101204855026,0.9145383104125737,0.9045079980610761,0.9045079980610761,0.01003031235149765,0.9145383104125737,0.9045079980610761,0.9045079980610761,0.01003031235149765,,,,,,,,,0.0,0.9392523364485982,0.9392523364485982,-0.9392523364485982,0.0,1.0,1.0,-1.0
01030000000106,0.8285198555956679,0.8221957040572793,0.8221957040572793,0.0063241515383886115,0.8285198555956679,0.8221957040572793,0.8221957040572793,0.0063241515383886115,0.8285198555956679,0.8221957040572793,0.8221957040572793,0.0063241515383886115,,,,,,,,,,,,,,,,
01030000000107,0.21906693711967545,0.61491117053532,0.61491117053532,-0.3958442334156445,0.4381338742393509,0.46480231436837033,0.46480231436837033,-0.026668440129019422,0.4381338742393509,0.46480231436837033,0.46480231436837033,-0.026668440129019422,,,,,,,,,0.0,0.7650200267022697,0.7650200267022697,-0.7650200267022697,0.0,1.0,1.0,-1.0
01030000000108,0.4559633027522936,0.7587115638198254,0.7587115638198254,-0.30274826106753183,0.9119266055045872,0.6786171574903971,0.6786171574903971,0.23330944801419007,0.9119266055045872,0.03597122302158273,0.03597122302158273,0.8759553824830044,,,,,,,,,0.0,0.8388059701492537,0.8388059701492537,-0.8388059701492537,0.0,1.0,1.0,-1.0
01030000000109,0.4359605911330049,0.8018285193288386,0.8018285193288386,-0.3658679281958337,0.8719211822660098,0.9096267190569745,0.9096267190569745,-0.03770553679096467,0.8719211822660098,0.9096267190569745,0.9096267190569745,-0.03770553679096467,,,,,,,,,0.0,0.6940303196007027,0.6940303196007027,-0.6940303196007027,0.0,0.8,0.8,-0.8
01030000000110,0.2593392355862665,0.25912408759124084,0.2592831079630822,5.612762318429887e-05,0.518678471172533,0.5182481751824817,0.5185662159261644,0.00011225524636859774,0.9844262295081967,0.9785164167004459,0.9789303079416531,0.005495921566543549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
01030000000111,0.45077720207253885,0.7787893116372294,0.7787893116372294,-0.32801210956469057,0.9015544041450777,0.891465677179963,0.891465677179963,0.010088726965114758,0.9015544041450777,0.891465677179963,0.891465677179963,0.010088726965114758,,,,,,,,,0.0,0.6661129460944959,0.6661129460944959,-0.6661129460944959,0.0,0.75,0.75,-0.75
01030000000112,0.9889682024659312,0.9803795432614989,0.9803795432614989,0.008588659204432303,0.9889682024659312,0.9803795432614989,0.9803795432614989,0.008588659204432303,0.9889682024659312,0.9803795432614989,0.9803795432614989,0.008588659204432303,,,,,,,,,,,,,,,,
01030000000113,0.48658051689860843,0.8538715949853843,0.8538715949853843,-0.3672910780867759,0.9731610337972169,0.96959627845157,0.96959627845157,0.0035647553456468195,0.9731610337972169,0.96959627845157,0.96959627845157,0.0035647553456468195,,,,,,,,,0.0,0.7381469115191986,0.7381469115191986,-0.7381469115191986,0.0,0.75,0.75,-0.75
01030000000114,0.998639455782313,0.9959183673469387,0.9959183673469387,0.0027210884353742193,0.998639455782313,0.9959183673469387,0.9959183673469387,0.0027210884353742193,0.998639455782313,0.9959183673469387,0.9959183673469387,0.0027210884353742193,,,,,,,,,,,,,,,,
01030000000115,0.49777777777777776,0.9040090972714809,0.9040090972714809,-0.40623131949370317,0.9955555555555555,0.9871447902571042,0.9871447902571042,0.008410765298451306,0.9955555555555555,0.9871447902571042,0.9871447902571042,0.008410765298451306,,,,,,,,,0.0,0.8208734042858576,0.8208734042858576,-0.8208734042858576,0.0,0.8571428571428572,0.8571428571428572,-0.8571428571428572
01030000000116,0.7969260993341647,0.6872791008661825,0.6872791008661825,0.1096469984679822,0.8833258828788556,0.8093255620316403,0.8093255620316403,0.0740003208472153,0.9258266309204647,0.8669354838709676,0.8669354838709676,0.05889114704949705,0.7105263157894737,0.5652326397007248,0.5652326397007248,0.14529367608874888,0.7105263157894737,0.6346153846153846,0.6346153846153846,0.07591093117408909,,,,,,,,
01030000000117,0.29513888888888884,0.6959362212171021,0.6959362212171021,-0.40079733232821324,0.8854166666666665,0.8887365775645419,0.8887365775645419,-0.003319910897875422,0.9125475285171103,0.9039209817419934,0.9039209817419934,0.008626546775116872,0.0,0.6428571428571428,0.6428571428571428,-0.6428571428571428,0.0,0.7666666666666666,0.7666666666666666,-0.7666666666666666,0.0,0.5562149432296213,0.5562149432296213,-0.5562149432296213,0.0,0.8333333333333334,0.8333333333333334,-0.8333333333333334
01030000000118,0.42400970088924816,0.6221272712424892,0.6221272712424892,-0.19811757035324107,0.8480194017784963,0.8355795148247978,0.8355795148247978,0.012439886953698576,0.8480194017784963,0.8355795148247978,0.8355795148247978,0.012439886953698576,,,,,,,,,0.0,0.4086750276601806,0.4086750276601806,-0.4086750276601806,0.0,0.6666666666666667,0.6666666666666667,-0.6666666666666667
01030000000119,0.4465566714490674,0.8800275928435357,0.8800275928435357,-0.4334709213944683,0.8931133428981348,0.949449125081011,0.949449125081011,-0.05633578218287616,0.9176672384219554,0.9893370421882244,0.9893370421882244,-0.07166980376626897,0.0,0.8106060606060606,0.8106060606060606,-0.8106060606060606,0.0,0.8181818181818181,0.8181818181818181,-0.8181818181818181,,,,,,,,
01030000000120,0.4444088433194489,0.9497729852440409,0.9497729852440409,-0.505364141924592,0.8888176866388978,0.8995459704880817,0.8995459704880817,-0.010728283849183895,0.7426597582037996,0.9418221734357849,0.9418221734357849,-0.1991624152319853,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,,,,,,,,
01030000000121,0.31251208663701413,0.9016651111530676,0.9016651111530676,-0.5891530245160534,0.9375362599110424,0.9558577016204136,0.9558577016204136,-0.018321441709371222,0.8517954298150162,0.9873540856031129,0.9873540856031129,-0.13555865578809667,0.0,0.9937888198757764,0.9937888198757764,-0.9937888198757764,0.0,1.0,1.0,-1.0,0.0,0.7553488119630125,0.7553488119630125,-0.7553488119630125,0.0,0.8,0.8,-0.8
01030000000122,0.2623145400593472,0.5142669068109739,0.5142669068109739,-0.2519523667516267,0.7869436201780415,0.8049426301853486,0.8049426301853486,-0.01799901000730708,0.9457917261055635,0.9657606777267914,0.9657606777267914,-0.019968951621227915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7378580902475731,0.7378580902475731,-0.7378580902475731,0.0,0.8571428571428572,0.8571428571428572,-0.8571428571428572
01030000000123,0.4435564435564436,0.9026701682885279,0.9026701682885279,-0.4591137247320843,0.8871128871128872,0.878698224852071,0.878698224852071,0.008414662260816108,0.8871128871128872,0.878698224852071,0.878698224852071,0.008414662260816108,,,,,,,,,0.0,0.9266421117249847,0.9266421117249847,-0.9266421117249847,0.0,1.0,1.0,-1.0
01030000000124,0.46717971933001357,0.8957609744309385,0.8957609744309385,-0.42858125510092493,0.9343594386600271,0.9232150875617422,0.9232150875617422,0.011144351098284933,0.9343594386600271,0.9232150875617422,0.9232150875617422,0.011144351098284933,,,,,,,,,0.0,0.8683068613001348,0.8683068613001348,-0.8683068613001348,0.0,1.0,1.0,-1.0
01030000000125,0.96695886716116,0.9993256911665543,0.9993256911665543,-0.03236682400539437,0.96695886716116,0.9993256911665543,0.9993256911665543,-0.03236682400539437,0.96695886716116,0.9993256911665543,0.9993256911665543,-0.03236682400539437,,,,,,,,,,,,,,,,
01030000000126,0.4537861915367483,0.8627543064526135,0.8627543064526135,-0.4089681149158652,0.9075723830734966,0.8973091707852828,0.8973091707852828,0.010263212288213808,0.9075723830734966,0.8973091707852828,0.8973091707852828,0.010263212288213808,,,,,,,,,0.0,0.8281994421199442,0.8281994421199442,-0.8281994421199442,0.0,1.0,1.0,-1.0
01030000000127,0.7355851520841326,0.6989237632601877,0.6989237632601877,0.036661388823944874,0.866853757405675,0.8248935857918684,0.8248935857918684,0.04196017161380661,0.9438502673796791,0.0,0.0,0.9438502673796791,0.60431654676259,0.572953940728507,0.572953940728507,0.03136260603408292,0.6618705035971223,0.5895953757225434,0.5895953757225434,0.0722751278745789,,,,,,,,
01030000000128,0.5310398785466859,0.9337764647956671,0.9337764647956671,-0.40273658624898123,0.6942800788954635,0.8675529295913342,0.8675529295913342,-0.17327285069587073,0.8393378773125607,0.8192552225249773,0.8192552225249773,0.02008265478758342,0.36779967819790815,1.0,1.0,-0.6322003218020918,0.5663716814159292,1.0,1.0,-0.4336283185840708,,,,,,,,
01030000000129,0.9253301320528212,0.9209457845712921,0.9209457845712921,0.0043843474815291605,0.9253301320528212,0.9209457845712921,0.9209457845712921,0.0043843474815291605,0.9253301320528212,0.9209457845712921,0.9209457845712921,0.0043843474815291605,,,,,,,,,,,,,,,,
01030000000130,0.7181292061292062,0.5804801693322004,0.5804801693322004,0.1376490367970058,0.8240000000000001,0.7602417730020147,0.7602417730020147,0.06375822699798539,0.8588298443370906,0.35245220282626766,0.35245220282626766,0.506377641510823,0.6122584122584123,0.40071856566238595,0.40071856566238595,0.21153984659602632,0.6756756756756757,0.4545454545454546,0.4545454545454546,0.22113022113022107,,,,,,,,
01030000000131,0.8625792811839323,0.8390745501285347,0.8390745501285347,0.023504731055397632,0.8625792811839323,0.8390745501285347,0.8390745501285347,0.023504731055397632,0.8625792811839323,0.8390745501285347,0.8390745501285347,0.023504731055397632,,,,,,,,,,,,,,,,
01030000000132,0.35838608974694364,0.8826923076923077,0.88280994089582,-0.5244238511488764,0.6636320828755298,0.8987179487179487,0.8989532151249733,-0.2353211322494435,0.7632653061224491,0.9372075843388328,0.9374692269817824,-0.17420392085933323,0.0531400966183575,0.8666666666666667,0.8666666666666667,-0.8135265700483092,0.05797101449275366,0.8666666666666667,0.8666666666666667,-0.808695652173913,,,,,,,,
01030000000133,0.49796046438657043,0.9566223028568976,0.9566223028568976,-0.4586618384703272,0.9959209287731409,0.9536009998437744,0.9536009998437744,0.042319928929366424,0.9959209287731409,0.9536009998437744,0.9536009998437744,0.042319928929366424,,,,,,,,,0.0,0.959643605870021,0.959643605870021,-0.959643605870021,0.0,1.0,1.0,-1.0
01030000000134,0.8250517598343685,0.8014077425842132,0.8014077425842132,0.023644017250155303,0.8250517598343685,0.8014077425842132,0.8014077425842132,0.023644017250155303,0.8250517598343685,0.8014077425842132,0.8014077425842132,0.023644017250155303,,,,,,,,,,,,,,,,
01030000000135,0.9956379498364231,0.9957736877982277,0.9957736877982277,-0.00013573796180466058,0.9956379498364231,0.9957736877982277,0.9957736877982277,-0.00013573796180466058,0.9956379498364231,0.9957736877982277,0.9957736877982277,-0.00013573796180466058,,,,,,,,,,,,,,,,
01030000000136,0.8422339991846718,0.8313883299798792,0.8313883299798792,0.010845669204792574,0.8422339991846718,0.8313883299798792,0.8313883299798792,0.010845669204792574,0.8422339991846718,0.8313883299798792,0.8313883299798792,0.010845669204792574,,,,,,,,,,,,,,,,
01030000000137,0.9762455328988858,0.9697222802255168,0.9697222802255168,0.006523252673369062,0.9762455328988858,0.9697222802255168,0.9697222802255168,0.006523252673369062,0.9762455328988858,0.9697222802255168,0.9697222802255168,0.006523252673369062,,,,,,,,,,,,,,,,
01030000000138,0.9992841803865425,0.9948334224122573,0.9948334224122573,0.004450757974285291,0.9992841803865425,0.9948334224122573,0.9948334224122573,0.004450757974285291,0.9992841803865425,0.9948334224122573,0.9948334224122573,0.004450757974285291,,,,,,,,,,,,,,,,
01030000000139,0.9579701723803989,0.9520692974013475,0.9520692974013475,0.005900874979051451,0.9579701723803989,0.9520692974013475,0.9520692974013475,0.005900874979051451,0.9579701723803989,0.9520692974013475,0.9520692974013475,0.005900874979051451,,,,,,,,,,,,,,,,
01030000000140,0.9031505250875146,0.8567188788128607,0.8567188788128607,0.046431646274653904,0.9031505250875146,0.8567188788128607,0.8567188788128607,0.046431646274653904,0.9031505250875146,0.8567188788128607,0.8567188788128607,0.046431646274653904,,,,,,,,,,,,,,,,
01030000000141,0.0034071550255536653,0.01011804384485665,0.01011804384485665,-0.006710888819302985,0.006814310051107331,0.0202360876897133,0.0202360876897133,-0.01342177763860597,0.006814310051107331,0.0202360876897133,0.0202360876897133,-0.01342177763860597,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01030000000142,0.39266737513283734,0.9760232628517376,0.9766132714913875,-0.5839458963585502,0.7853347502656747,0.9734748010610079,0.974079528718704,-0.18874477845302928,0.8769808854762293,0.9734748010610079,0.974079528718704,-0.09709864324247464,,,,,,,,,0.0,0.9785717246424672,0.9791470142640711,-0.9791470142640711,0.0,1.0,1.0,-1.0
01030000000143,0.4237003912800447,0.9580521899757275,0.9584487426136977,-0.5347483513336531,0.8474007825600894,0.9727520435967303,0.9733514880373468,-0.1259507054772574,0.9004237288135593,0.9727520435967303,0.9733514880373468,-0.07292775922378758,,,,,,,,,0.0,0.9433523363547248,0.9435459971900486,-0.9435459971900486,0.0,1.0,1.0,-1.0
01030000000144,0.25835156819839533,0.8873785671296978,0.8873785671296978,-0.6290269989313024,0.5167031363967907,0.8922048997772829,0.8922048997772829,-0.37550176338049224,0.7377967457988797,0.8922048997772829,0.8922048997772829,-0.15440815397840324,,,,,,,,,0.0,0.8825522344821126,0.8825522344821126,-0.8825522344821126,0.0,1.0,1.0,-1.0
01030000000145,0.3526244952893675,0.9282217207154384,0.9282217207154384,-0.5755972254260708,0.705248990578735,0.9059420722603763,0.9059420722603763,-0.20069308168164124,0.8142810350474943,0.9059420722603763,0.9059420722603763,-0.09166103721288199,,,,,,,,,0.0,0.9505013691705004,0.9505013691705004,-0.9505013691705004,0.0,1.0,1.0,-1.0
01030000000146,0.3062817011314865,0.7339405879203339,0.7339405879203339,-0.4276588867888474,0.9188451033944596,0.9333824070666175,0.9333824070666175,-0.014537303672157886,0.9222958057395144,0.9504545454545454,0.9504545454545454,-0.028158739715031023,0.0,0.3978260869565218,0.3978260869565218,-0.3978260869565218,0.0,0.5217391304347826,0.5217391304347826,-0.5217391304347826,0.0,0.8706132697378626,0.8706132697378626,-0.8706132697378626,0.0,1.0,1.0,-1.0
01030000000147,0.22374702177378059,0.5887853717426975,0.5887853717426975,-0.36503834996891693,0.6101089480264332,0.7425169505539937,0.7425169505539937,-0.13240800252756046,0.4968152866242038,0.8961267605633804,0.8961267605633804,-0.39931147393917654,0.06113211729490853,0.7042916008689943,0.7042916008689943,-0.6431594835740858,0.19266055045871555,0.7916666666666666,0.7916666666666666,-0.5990061162079511,0.0,0.3195475638051044,0.3195475638051044,-0.3195475638051044,0.0,0.8,0.8,-0.8
01030000000148,0.42610652663165793,0.6008621450547185,0.6008621450547185,-0.17475561842306053,0.8522130532633159,0.8208092485549133,0.8208092485549133,0.03140380470840254,0.8522130532633159,0.8208092485549133,0.8208092485549133,0.03140380470840254,,,,,,,,,0.0,0.3809150415545236,0.3809150415545236,-0.3809150415545236,0.0,1.0,1.0,-1.0
01030000000149,0.42899761336515513,0.9647588765235824,0.965042372881356,-0.5360447595162008,0.8579952267303103,0.9295177530471648,0.9300847457627118,-0.07208951903240157,0.6973572037510656,0.8937568455640745,0.8949671772428884,-0.19760997349182285,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,,,,,,,,
01030000000150,0.29653080068592536,0.7051708805580872,0.7051708805580872,-0.40864007987216183,0.889592402057776,0.8499308437067774,0.8499308437067774,0.039661558350998605,0.4463690872751499,0.8541392904073587,0.8541392904073587,-0.4077702031322088,0.0,0.5962424035393907,0.5962424035393907,-0.5962424035393907,0.0,0.6,0.6,-0.6,0.0,0.6693393944280934,0.6693393944280934,-0.6693393944280934,0.0,0.75,0.75,-0.75
01030000000151,0.4968017057569296,0.7894110185643081,0.7894110185643081,-0.29260931280737845,0.9936034115138592,0.9845938375350142,0.9845938375350142,0.009009573978845054,0.9936034115138592,0.9845938375350142,0.9845938375350142,0.009009573978845054,,,,,,,,,0.0,0.594228199593602,0.594228199593602,-0.594228199593602,0.0,0.8,0.8,-0.8
01030000000152,0.9092878418629841,0.8958889482114255,0.8961836135575126,0.013104228305471421,0.9092878418629841,0.8958889482114255,0.8961836135575126,0.013104228305471421,0.9092878418629841,0.8958889482114255,0.8961836135575126,0.013104228305471421,,,,,,,,,,,,,,,,
01030000000153,0.4982707509881423,0.7342293169455605,0.7342293169455605,-0.2359585659574182,0.9965415019762845,0.9197544896567402,0.9197544896567402,0.07678701231954432,0.9965415019762845,0.9197544896567402,0.9197544896567402,0.07678701231954432,,,,,,,,,0.0,0.5487041442343809,0.5487041442343809,-0.5487041442343809,0.0,0.5714285714285714,0.5714285714285714,-0.5714285714285714
01030000000154,0.46983311938382544,0.738625075389364,0.738625075389364,-0.2687919560055385,0.9396662387676509,0.9244332493702772,0.9244332493702772,0.01523298939737372,0.9396662387676509,0.9244332493702772,0.9244332493702772,0.01523298939737372,,,,,,,,,0.0,0.5528169014084507,0.5528169014084507,-0.5528169014084507,0.0,0.6666666666666667,0.6666666666666667,-0.6666666666666667
01030000000155,0.4562289562289562,0.7336427151842972,0.7336427151842972,-0.27741375895534104,0.9124579124579124,0.6413793103448274,0.6413793103448274,0.271078602113085,0.9124579124579124,0.06493506493506496,0.06493506493506496,0.8475228475228475,,,,,,,,,0.0,0.8259061200237671,0.8259061200237671,-0.8259061200237671,0.0,1.0,1.0,-1.0
01030000000156,0.265774378585086,0.6723765893632554,0.6723765893632554,-0.4066022107781694,0.531548757170172,0.8219657222805177,0.8219657222805177,-0.29041696511034565,0.6275992438563327,0.8219657222805177,0.8219657222805177,-0.19436647842418497,,,,,,,,,0.0,0.522787456445993,0.522787456445993,-0.522787456445993,0.0,0.6,0.6,-0.6
01030000000157,0.25607822410147996,0.7515224891777057,0.7515224891777057,-0.49544426507622574,0.5121564482029599,0.694019471488178,0.694019471488178,-0.18186302328521808,0.5502958579881656,0.694019471488178,0.694019471488178,-0.1437236135000124,,,,,,,,,0.0,0.8090255068672335,0.8090255068672335,-0.8090255068672335,0.0,1.0,1.0,-1.0
01030000000158,0.49707602339181295,0.956890681881443,0.956890681881443,-0.45981465848963005,0.9941520467836259,0.9538891476478808,0.9538891476478808,0.0402628991357451,0.9941520467836259,0.9538891476478808,0.9538891476478808,0.0402628991357451,,,,,,,,,0.0,0.9598922161150052,0.9598922161150052,-0.9598922161150052,0.0,1.0,1.0,-1.0
01030000000159,0.49629629629629624,0.9946194052934976,0.9946194052934976,-0.49832310899720134,0.9925925925925925,0.9929078014184397,0.9929078014184397,-0.0003152088258472352,0.9925925925925925,0.9929078014184397,0.9929078014184397,-0.0003152088258472352,,,,,,,,,0.0,0.9963310091685555,0.9963310091685555,-0.9963310091685555,0.0,1.0,1.0,-1.0
01030000000160,0.9912609238451935,0.9915756630265211,0.9915756630265211,-0.0003147391813276279,0.9912609238451935,0.9915756630265211,0.9915756630265211,-0.0003147391813276279,0.9912609238451935,0.9915756630265211,0.9915756630265211,-0.0003147391813276279,,,,,,,,,,,,,,,,
01030000000161,0.9948486799742434,0.9951721918249115,0.9951721918249115,-0.00032351185066803456,0.9948486799742434,0.9951721918249115,0.9951721918249115,-0.00032351185066803456,0.9948486799742434,0.9951721918249115,0.9951721918249115,-0.00032351185066803456,,,,,,,,,,,,,,,,
01030000000162,0.9900071377587437,0.9809859154929578,0.9809859154929578,0.009021222265785944,0.9900071377587437,0.9809859154929578,0.9809859154929578,0.009021222265785944,0.9900071377587437,0.9809859154929578,0.9809859154929578,0.009021222265785944,,,,,,,,,,,,,,,,
01030000000163,0.4567420109119251,0.7554878338101917,0.7554878338101917,-0.29874582289826657,0.9134840218238502,0.8926426426426426,0.8926426426426426,0.020841379181207653,0.9134840218238502,0.8926426426426426,0.8926426426426426,0.020841379181207653,,,,,,,,,0.0,0.6183330249777408,0.6183330249777408,-0.6183330249777408,0.0,0.7647058823529411,0.7647058823529411,-0.7647058823529411
01030000000164,0.9984578100903283,0.9980180576965426,0.9980180576965426,0.0004397523937856862,0.9984578100903283,0.9980180576965426,0.9980180576965426,0.0004397523937856862,0.9984578100903283,0.9980180576965426,0.9980180576965426,0.0004397523937856862,,,,,,,,,,,,,,,,
01030000000165,0.27798338679167695,0.812920869998511,0.812920869998511,-0.5349374832068341,0.8339501603750308,0.8757340850364106,0.8757340850364106,-0.04178392466137981,0.8582844965370272,0.8711855252497975,0.8711855252497975,-0.012901028712770324,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.5630285249591225,0.5630285249591225,-0.5630285249591225,0.0,0.6666666666666667,0.6666666666666667,-0.6666666666666667
